grid_name,density_name,operator_name,history_name,n_effective,ke,unit_power,rho_power,density_correction,paired_power,cross_prev_rho_power,imex_rho_power,imex_paired_power,current_linf,imex_linf,normalized_paired_rate,normalized_imex_rate
rising_bubble_saved_wall_grid,constant,fccd_flux,shift=0.00037,32,0.0009632080612599253,-0.08562609936553423,-0.08562609936553423,-0.02140602010806439,-0.10703211947359861,-0.08556054813398845,-0.08569165059708003,-0.10709767070514442,8421.025814212544,8495.722658814326,-111.12045650198893,-111.18851161301038
rising_bubble_saved_wall_grid,constant,fccd_nodal,shift=0.00037,32,0.0009632080612599253,-0.04266248396623276,-0.04266248396623276,-0.02140602010806439,-0.06406850407429715,-0.04266143967839778,-0.04266352825406774,-0.06406954836213213,6264.368826355121,6320.371579611481,-66.51574737704362,-66.51683155384507
rising_bubble_saved_wall_grid,smooth_mild,ccd,shift=0.00037,32,0.0009653486619972912,-0.05799836983152039,0.08484858312049903,-0.15649083932293023,-0.0716422562024312,0.0841600041599179,0.08553716208108018,-0.07095367724185005,9412.752977417193,9510.063793526035,-74.21386595616603,-73.50057034838377
rising_bubble_saved_wall_grid,smooth_mild,uccd6,shift=0.00037,32,0.0009653486619972912,-0.08713428427049685,0.06565366367115161,-0.15649083932293023,-0.09083717565177862,0.06484971126005695,0.06645761608224621,-0.09003322324068402,10177.155235503184,10266.842551855296,-94.09778997760036,-93.26497957163653
rising_bubble_saved_wall_grid,smooth_mild,fccd_flux,shift=0.00037,32,0.0009653486619972912,-0.08562609936553423,0.05615434906345157,-0.15649083932293023,-0.10033649025947866,0.05515011386790236,0.05715858425900078,-0.09933225506392945,8421.025814212544,8495.722658814326,-103.93808393734554,-102.89780156571884
rising_bubble_saved_wall_grid,smooth_mild,fccd_nodal,shift=0.00037,32,0.0009653486619972912,-0.04266248396623276,0.06242193361940069,-0.15649083932293023,-0.09406890570352955,0.061826729409317445,0.06301713782948394,-0.09347370149344629,6264.368826355121,6320.371579611481,-97.445523474288,-96.82895431796702
rising_bubble_saved_wall_grid,smooth_high_ratio,ccd,shift=0.00037,32,0.48396364881378606,-0.05799836983152039,89.86229656940509,-123.15145152593702,-33.28915495653193,89.28849474086795,90.43609839794222,-32.7153531279948,9412.752977417193,9510.063793526035,-68.78441188325809,-67.59878186756674
rising_bubble_saved_wall_grid,smooth_high_ratio,uccd6,shift=0.00037,32,0.48396364881378606,-0.08713428427049685,83.55107929762136,-123.15145152593702,-39.60037222831566,82.86781905172079,84.23433954352195,-38.917111982415065,10177.155235503184,10266.842551855296,-81.82509642072857,-80.41329566342934
rising_bubble_saved_wall_grid,smooth_high_ratio,fccd_flux,shift=0.00037,32,0.48396364881378606,-0.08562609936553423,75.14416790000608,-123.15145152593702,-48.00728362593094,74.28656394369915,76.00177185631303,-47.14967966962399,8421.025814212544,8495.722658814326,-99.196052727511,-97.42401063631476
rising_bubble_saved_wall_grid,smooth_high_ratio,fccd_nodal,shift=0.00037,32,0.48396364881378606,-0.04266248396623276,66.10842409694615,-123.15145152593702,-57.04302742899087,65.61266936766907,66.60417882622322,-56.5472726997138,6264.368826355121,6320.371579611481,-117.86634712918124,-116.84198356284277
rising_bubble_saved_wall_grid,bubble_high_ratio,ccd,shift=0.00037,32,0.8152334127665262,-0.05799836983152039,-82.71990141281674,-5.267164578103916,-87.98706599092066,-83.75492732421557,-81.68487550141796,-86.95204007952188,9412.752977417193,9510.063793526035,-107.92867982720819,-106.659072994134
rising_bubble_saved_wall_grid,bubble_high_ratio,uccd6,shift=0.00037,32,0.8152334127665262,-0.08713428427049685,-111.67810000490402,-5.267164578103916,-116.94526458300794,-112.65962330462978,-110.69657670517839,-115.9637412832823,10177.155235503184,10266.842551855296,-143.45003866579714,-142.24606041324392
rising_bubble_saved_wall_grid,bubble_high_ratio,fccd_flux,shift=0.00037,32,0.8152334127665262,-0.08562609936553423,-101.1065792099588,-5.267164578103916,-106.37374378806271,-101.68498713697863,-100.52817128293896,-105.79533586104287,8421.025814212544,8495.722658814326,-130.48256134041327,-129.7730615603969
rising_bubble_saved_wall_grid,bubble_high_ratio,fccd_nodal,shift=0.00037,32,0.8152334127665262,-0.04266248396623276,-58.89708345167634,-5.267164578103916,-64.16424802978025,-59.541280933704456,-58.25288596964826,-63.52005054775218,6264.368826355121,6320.371579611481,-78.70659742960778,-77.91639738144984
